# mapping_set_id: https://w3id.org/monarch-initiative/medic/mappings/drugs_grounding
# mapping_tool: medic-lexical-grounder
# license: https://creativecommons.org/licenses/by/4.0/
# comment: The grounding decisions in this file are MeDIC's own contribution and are offered as https://creativecommons.org/publicdomain/zero/1.0/. The set is declared https://creativecommons.org/licenses/by/4.0/ because subject_label and match_string reproduce verbatim source strings. MeDIC grants no rights over upstream source content. The original licence of each contributing source remains in force and must be respected; parsing, translation, normalisation and mapping to ontology identifiers do not alter it. Where terms conflict, the stricter governs.
subject_type	subject_label	subject_id	predicate_id	object_id	object_label	object_match_field	mapping_justification	subject_preprocessing	match_string	confidence	mapping_tool
rdfs literal	dasiglucagon	MEDICNE:9de83ce4-b03f-5f02-814d-a3417c3b1f92	skos:exactMatch	CHEBI:757192	dasiglucagon	rdfs:label	semapv:LexicalMatching		dasiglucagon	1.0000	medic-lexical-grounder
rdfs literal	DASIGLUCAGON HYDROCHLORIDE	MEDICNE:f64a65d7-b3cb-5fb9-8018-30702556460a	skos:exactMatch	CHEBI:758180	dasiglucagon hydrochloride	rdfs:label	semapv:LexicalMatching		dasiglucagon hydrochloride	0.9000	medic-lexical-grounder
rdfs literal	DATOPOTAMAB DERUXTECAN	MEDICNE:25c39abe-1a96-5430-9ffb-f8cd48942a4e	skos:exactMatch	CHEBI:757370	datopotamab deruxtecan	rdfs:label	semapv:LexicalMatching		datopotamab deruxtecan	0.9000	medic-lexical-grounder
rdfs literal	datopotamab deruxtecan-dlnk	MEDICNE:3760ba81-6535-5657-969e-a2e21524f1ed	skos:closeMatch	CHEBI:757370	datopotamab deruxtecan		semapv:UnspecifiedMatching	rxnorm_resolve	datopotamab deruxtecan	0.3860	medic-lexical-grounder
rdfs literal	Datopotamab deruxtekhan	MEDICNE:73858d6d-006d-51d7-8372-e59b2e0103ca	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		datopotamab deruxtekhan	0.0000	medic-lexical-grounder
rdfs literal	DATURA STRAMONIUM	MEDICNE:08f692a9-0c71-527b-9236-95ea005d7096	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		datura stramonium	0.0000	medic-lexical-grounder
rdfs literal	DAUNORUBICIN	MEDICNE:1123b2cd-f96a-5c7b-a9e4-5de2f1218a0c	skos:exactMatch	CHEBI:41977	daunorubicin	rdfs:label	semapv:LexicalMatching		daunorubicin	0.9000	medic-lexical-grounder
rdfs literal	DAUNORUBICIN CITRATE	MEDICNE:cc2fd14a-326f-51d8-b1c3-81b9246cd4fc	skos:exactMatch	CHEBI:749256	daunorubicin citrate	rdfs:label	semapv:LexicalMatching		daunorubicin citrate	0.9000	medic-lexical-grounder
rdfs literal	DAUNORUBICIN HYDROCHLORIDE	MEDICNE:3e1330a0-eb16-5043-8d02-cb94daf3faca	skos:exactMatch	CHEBI:31456	Daunorubicin hydrochloride	rdfs:label	semapv:LexicalMatching		daunorubicin hydrochloride	0.9000	medic-lexical-grounder
rdfs literal	daunorubicin;cytarabine	MEDICNE:cc457604-6c69-5573-a8ab-21fa1621630d	skos:exactMatch	CHEBI:28680	cytarabine	rdfs:label	semapv:LexicalMatching	combination_split	cytarabine	1.0000	medic-lexical-grounder
rdfs literal	daunorubicin;cytarabine	MEDICNE:cc457604-6c69-5573-a8ab-21fa1621630d	skos:exactMatch	CHEBI:41977	daunorubicin	rdfs:label	semapv:LexicalMatching	combination_split	daunorubicin	1.0000	medic-lexical-grounder
rdfs literal	Daurian black cohosh and racemose black cohosh rhizome extract	MEDICNE:5199e37e-9f4f-5e94-a00d-059fd3f2f19b	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		daurian black cohosh and racemose black cohosh rhizome extract	0.0000	medic-lexical-grounder
rdfs literal	Daurian black cohosh, racemose black cohosh	MEDICNE:29e51838-9607-5ffc-84f9-e65f6ab21043	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		daurian black cohosh, racemose black cohosh	0.0000	medic-lexical-grounder
rdfs literal	DAVESOMERAN	MEDICNE:ae2ca5ed-818e-5de9-85bb-fcb7d3ce1289	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		davesomeran	0.0000	medic-lexical-grounder
rdfs literal	daxibotulinumtoxinA-lanm	MEDICNE:adf646a0-26d8-58d6-bf33-5de035d2fbd8	skos:closeMatch	CHEBI:755826	daxibotulinumtoxina	oio:hasRelatedSynonym	semapv:LexicalMatching		daxibotulinumtoxina-lanm	0.7650	medic-lexical-grounder
rdfs literal	Dazatinib	MEDICNE:0dae1a2e-30c6-5743-8ef3-0f26cd22a41b	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		dazatinib	0.0000	medic-lexical-grounder
rdfs literal	De-Nol®	MEDICNE:97784a0d-5d5f-5154-8677-6686dea556fe	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		de-nol®	0.0000	medic-lexical-grounder
rdfs literal	DEACETYLBISACODYL	MEDICNE:4ea0433d-1178-549b-b2ad-47045a680157	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		deacetylbisacodyl	0.0000	medic-lexical-grounder
rdfs literal	Deanol	MEDICNE:609203d0-21fb-5d11-bcfb-891aeae42a38	skos:closeMatch	CHEBI:271436	N,N-dimethylethanolamine	oio:hasRelatedSynonym	semapv:LexicalMatching		Deanol	0.8500	medic-lexical-grounder
rdfs literal	Deanol acetylglutamate	MEDICNE:13d4b96f-2b63-5776-aa8f-8208139458e5	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		deanol acetylglutamate	0.0000	medic-lexical-grounder
rdfs literal	Deanol Acogluomat	MEDICNE:857488a6-4e24-516d-a648-d8c1e5181900	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		deanol acogluomat	0.0000	medic-lexical-grounder
rdfs literal	DECAMETHONIUM BROMIDE	MEDICNE:98cb7259-e47a-5030-8a95-2bc66aee5466	skos:exactMatch	CHEBI:748439	decamethonium bromide	rdfs:label	semapv:LexicalMatching		decamethonium bromide	0.9000	medic-lexical-grounder
rdfs literal	Decamethoxin	MEDICNE:f3723a95-919a-559c-99e5-e227bf323427	skos:closeMatch	CHEBI:134717	decamethoxine	oio:hasRelatedSynonym	semapv:LexicalMatching		decamethoxin	0.7650	medic-lexical-grounder
rdfs literal	Decamethylenedimethylmenthoxycarbonylmethylammonium dichloride	MEDICNE:e1696ddd-70b8-5628-89f4-a303f0890399	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		decamethylenedimethylmenthoxycarbonylmethylammonium dichloride	0.0000	medic-lexical-grounder
rdfs literal	Decametoxin	MEDICNE:95d2b365-12fa-50e0-b0b9-92efb82b4a37	skos:closeMatch	CHEBI:134717	decamethoxine	oio:hasRelatedSynonym	semapv:LexicalMatching		decametoxin	0.7650	medic-lexical-grounder
rdfs literal	Decamevit	MEDICNE:ef6cfd8b-275a-5fa4-94c8-be11bbcd2168	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		decamevit	0.0000	medic-lexical-grounder
rdfs literal	Decitabin	MEDICNE:d192536a-3079-5cda-ab99-5b52a3c0e211	skos:closeMatch	CHEBI:749378	decitabine	rdfs:label	semapv:LexicalMatching	inn_suffix_in_to_ine	decitabine	0.9000	medic-lexical-grounder
rdfs literal	DECITABINE	MEDICNE:c881c061-ff1a-591d-b318-a2bf90caa548	skos:exactMatch	CHEBI:749378	decitabine	rdfs:label	semapv:LexicalMatching		decitabine	0.9000	medic-lexical-grounder
rdfs literal	Decitabine Injection 30mg/vial (Additional pack size)	MEDICNE:f4f3b68f-e6a5-5f26-90be-8451db92d483	skos:closeMatch	CHEBI:749378	decitabine	rdfs:label	semapv:LexicalMatching	formulation_strip	decitabine	0.8000	medic-lexical-grounder
rdfs literal	Decumbent peony grass + Decumbent peony rhizomes and roots	MEDICNE:5122d544-a7d4-56f9-8b05-6cf347fa5183	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		decumbent peony grass + decumbent peony rhizomes and roots	0.0000	medic-lexical-grounder
rdfs literal	Decvalinium chloride	MEDICNE:f8703593-e371-5888-a592-edb9dbc1546d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		decvalinium chloride	0.0000	medic-lexical-grounder
rdfs literal	Deep Heat	MEDICNE:f7b8cec1-3892-5a22-8603-cf2bfd40e390	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		deep heat	0.0000	medic-lexical-grounder
rdfs literal	DEFACTINIB	MEDICNE:fc601bd7-24dd-5972-959c-f61797f8c224	skos:exactMatch	CHEBI:755159	defactinib	rdfs:label	semapv:LexicalMatching		defactinib	0.9000	medic-lexical-grounder
rdfs literal	defatted powder of Arachis hypogaea L., semen (peanuts)	MEDICNE:32e330a8-3e03-51a5-8705-3c760c8a7e95	skos:exactMatch	CHEBI:759770	defatted powder of arachis hypogaea l., semen (peanuts)	rdfs:label	semapv:LexicalMatching		defatted powder of arachis hypogaea l., semen (peanuts)	0.9000	medic-lexical-grounder
rdfs literal	DEFECOL EDAS-124	MEDICNE:fc19c8dd-a7fe-5727-a3e1-473d807ed1a8	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		defecol edas-124	0.0000	medic-lexical-grounder
rdfs literal	Defecol Edas-924	MEDICNE:8a0a6937-3b17-5a06-ac30-436eb7b890a3	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		defecol edas-924	0.0000	medic-lexical-grounder
rdfs literal	DEFERASIROX	MEDICNE:d1395504-f222-5d33-b6df-5c8f62dbfa10	skos:exactMatch	CHEBI:49005	deferasirox	rdfs:label	semapv:LexicalMatching		deferasirox	0.9000	medic-lexical-grounder
rdfs literal	DEFERIPRONE	MEDICNE:b95aa0f2-c261-5ed1-be50-6d03fe16e934	skos:exactMatch	CHEBI:68554	deferiprone	rdfs:label	semapv:LexicalMatching		deferiprone	0.9000	medic-lexical-grounder
rdfs literal	Deferoxamine	MEDICNE:c444e2c0-e4c8-5309-9dfa-19f29f5b6885	skos:closeMatch	CHEBI:4356	desferrioxamine B	oio:hasRelatedSynonym	semapv:LexicalMatching		deferoxamine	0.7650	medic-lexical-grounder
rdfs literal	DEFEROXAMINE MESYLATE	MEDICNE:89ae2020-9424-57a6-a955-2abb3ab55222	skos:exactMatch	CHEBI:748559	deferoxamine mesylate	rdfs:label	semapv:LexicalMatching		deferoxamine mesylate	0.9000	medic-lexical-grounder
rdfs literal	defibrotide	MEDICNE:590fc5a6-c1e1-501d-98db-c8116667a277	skos:exactMatch	CHEBI:753370	defibrotide	rdfs:label	semapv:LexicalMatching		defibrotide	1.0000	medic-lexical-grounder
rdfs literal	DEFIBROTIDE FREE ACID	MEDICNE:48dfc08e-525a-525a-8310-ef355341b15b	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		defibrotide free acid	0.0000	medic-lexical-grounder
rdfs literal	DEFIBROTIDE SODIUM	MEDICNE:8d3d1189-e600-537c-8e71-aa7c99bc1b8b	skos:exactMatch	CHEBI:755739	defibrotide sodium	rdfs:label	semapv:LexicalMatching		defibrotide sodium	0.9000	medic-lexical-grounder
rdfs literal	DEFLAZACORT	MEDICNE:f43f759f-8193-5467-8708-aa2fe3c35d8d	skos:exactMatch	CHEBI:135720	deflazacort	rdfs:label	semapv:LexicalMatching		deflazacort	0.9000	medic-lexical-grounder
rdfs literal	degarelix	MEDICNE:b8c137f8-79e6-50b4-a975-cafbd10fae9b	skos:exactMatch	CHEBI:135961	degarelix	rdfs:label	semapv:LexicalMatching		degarelix	1.0000	medic-lexical-grounder
rdfs literal	DEGARELIX ACETATE	MEDICNE:37c9df6e-14ae-5775-9aba-1569d8be96e7	skos:exactMatch	CHEBI:750382	degarelix acetate	rdfs:label	semapv:LexicalMatching		degarelix acetate	0.9000	medic-lexical-grounder
rdfs literal	DEHYDRATED ALCOHOL	MEDICNE:295496f5-24cd-5cfe-a5c0-a85b5a4ea4cd	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		dehydrated alcohol	0.0000	medic-lexical-grounder
rdfs literal	Dehydroepiandrosterone	MEDICNE:33d9b558-2235-545c-81cf-57e33637bdd6	skos:closeMatch	CHEBI:28689	dehydroepiandrosterone	oio:hasRelatedSynonym	semapv:LexicalMatching		Dehydroepiandrosterone	0.8500	medic-lexical-grounder
rdfs literal	DELAFLOXACIN	MEDICNE:0ce6076a-c362-5020-86fc-511ec175d438	skos:exactMatch	CHEBI:751540	delafloxacin	rdfs:label	semapv:LexicalMatching		delafloxacin	0.9000	medic-lexical-grounder
rdfs literal	DELAFLOXACIN MEGLUMINE	MEDICNE:acd08dff-9d57-5e85-8ec3-4c43355a5eb2	skos:exactMatch	CHEBI:751541	delafloxacin meglumine	rdfs:label	semapv:LexicalMatching		delafloxacin meglumine	0.9000	medic-lexical-grounder
rdfs literal	DELAMANID	MEDICNE:9bfbfefb-4fa6-5ab6-8acb-6dbe3ba43189	skos:exactMatch	CHEBI:134742	delamanid	rdfs:label	semapv:LexicalMatching		delamanid	0.9000	medic-lexical-grounder
rdfs literal	DELANDISTROGENE MOXEPARVOVEC	MEDICNE:c9220b39-f0bf-5297-bacb-11c029c0c16c	skos:exactMatch	CHEBI:758147	delandistrogene moxeparvovec	rdfs:label	semapv:LexicalMatching		delandistrogene moxeparvovec	0.9000	medic-lexical-grounder
rdfs literal	delandistrogene moxeparvovec-rokl	MEDICNE:f7ed5b20-0192-5781-b2c7-d6be81c3d55e	skos:closeMatch	CHEBI:758147	delandistrogene moxeparvovec		semapv:UnspecifiedMatching	rxnorm_resolve	delandistrogene moxeparvovec	0.3125	medic-lexical-grounder
rdfs literal	Delaros Dispersible Tablets	MEDICNE:3a00098b-b729-5f34-a017-d7fb0d7ad292	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		delaros dispersible tablets	0.0000	medic-lexical-grounder
rdfs literal	Delaros Granules	MEDICNE:cd5e9a4a-0485-5223-8582-2efc1ef57be5	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		delaros granules	0.0000	medic-lexical-grounder
rdfs literal	Delaros Tablets	MEDICNE:68924516-2995-5b50-9ee1-7f47213481a4	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		delaros tablets	0.0000	medic-lexical-grounder
rdfs literal	DELAVIRDINE MESYLATE	MEDICNE:ca750dbb-0367-5925-a153-535564a4c473	skos:closeMatch	CHEBI:4379	delavirdine mesylate	oio:hasRelatedSynonym	semapv:LexicalMatching		DELAVIRDINE MESYLATE	0.8500	medic-lexical-grounder
rdfs literal	DELGOCITINIB	MEDICNE:08025c0d-4a2d-5000-bbb5-2ce279d68ce8	skos:exactMatch	CHEBI:167600	delgocitinib	rdfs:label	semapv:LexicalMatching		delgocitinib	0.9000	medic-lexical-grounder
rdfs literal	Delicious	MEDICNE:f0bb0394-c7de-507d-a561-1f40668513e1	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		delicious	0.0000	medic-lexical-grounder
rdfs literal	DEMECARIUM BROMIDE	MEDICNE:1f92f20b-9f30-5aef-b95b-3ca0006ca175	skos:exactMatch	CHEBI:4391	demecarium bromide	rdfs:label	semapv:LexicalMatching		demecarium bromide	0.9000	medic-lexical-grounder
rdfs literal	DEMECLOCYCLINE	MEDICNE:da2320dc-e105-51d0-8542-9fdf0904e7a8	skos:exactMatch	CHEBI:4392	demeclocycline	rdfs:label	semapv:LexicalMatching		demeclocycline	0.9000	medic-lexical-grounder
rdfs literal	DEMECLOCYCLINE HYDROCHLORIDE	MEDICNE:b6815dd0-a80f-5413-a0d5-7e6a455b76d4	skos:exactMatch	CHEBI:59725	demeclocycline hydrochloride	rdfs:label	semapv:LexicalMatching		demeclocycline hydrochloride	0.9000	medic-lexical-grounder
rdfs literal	Demidovsky® Elixir	MEDICNE:fc77c567-64cd-5345-8d60-f0f8d5d641cf	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		demidovsky® elixir	0.0000	medic-lexical-grounder
rdfs literal	Denaverine Hydrochloride Injection (Vet.)	MEDICNE:29940bfc-d5e2-5053-b7ae-0487696e3178	skos:closeMatch	CHEBI:135601	denaverine	oio:hasRelatedSynonym	semapv:LexicalMatching	formulation_strip	denaverine hydrochloride	0.7650	medic-lexical-grounder
rdfs literal	dengue tetravalent vaccine (live, attenuated)	MEDICNE:848fa73a-10f4-5e2a-b75e-2609e905d22d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		dengue tetravalent vaccine (live, attenuated)	0.0000	medic-lexical-grounder
rdfs literal	Dengue Tetravalent Vaccine, Live	MEDICNE:aa9b82e3-ca96-5073-9fa0-7807f2ce2206	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		dengue tetravalent vaccine, live	0.0000	medic-lexical-grounder
rdfs literal	DENILEUKIN DIFTITOX	MEDICNE:df44ec0d-c965-585a-8f84-76c7cf3b40b5	skos:exactMatch	CHEBI:749427	denileukin diftitox	rdfs:label	semapv:LexicalMatching		denileukin diftitox	0.9000	medic-lexical-grounder
rdfs literal	denileukin diftitox-cxdl	MEDICNE:e108eda1-5fdd-5c90-999e-8b70b32ccee5	skos:closeMatch	CHEBI:749427	denileukin diftitox	oio:hasRelatedSynonym	semapv:LexicalMatching		denileukin diftitox-cxdl	0.7650	medic-lexical-grounder
rdfs literal	DENOSUMAB	MEDICNE:50315b55-155c-5052-8b36-6729b6d9f871	skos:exactMatch	CHEBI:749681	denosumab	rdfs:label	semapv:LexicalMatching		denosumab	0.9000	medic-lexical-grounder
rdfs literal	denosumab-bbdz	MEDICNE:45c9d4dd-50a6-598a-b756-1034fdc818dd	skos:closeMatch	CHEBI:749681	denosumab	oio:hasRelatedSynonym	semapv:LexicalMatching		denosumab-bbdz	0.7650	medic-lexical-grounder
rdfs literal	denosumab-bmwo	MEDICNE:31b31e86-20a6-5d6a-82da-867acbdd74ec	skos:closeMatch	CHEBI:749681	denosumab		semapv:UnspecifiedMatching	rxnorm_resolve	denosumab	0.3087	medic-lexical-grounder
rdfs literal	denosumab-bnht	MEDICNE:22320718-c7b1-588a-921e-0bcb4f77f7fd	skos:closeMatch	CHEBI:749681	denosumab		semapv:UnspecifiedMatching	rxnorm_resolve	denosumab	0.3045	medic-lexical-grounder
rdfs literal	denosumab-desu	MEDICNE:7b0f4d03-cbf9-541c-96c9-d783ca8f74d7	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		denosumab-desu	0.0000	medic-lexical-grounder
rdfs literal	denosumab-dssb	MEDICNE:12413554-190a-596b-b21d-a7fad2b5c671	skos:closeMatch	CHEBI:749681	denosumab		semapv:UnspecifiedMatching	rxnorm_resolve	denosumab	0.3103	medic-lexical-grounder
rdfs literal	denosumab-kyqq	MEDICNE:c32683b2-40f4-5686-bbf3-c30f722dac25	skos:closeMatch	CHEBI:749681	denosumab		semapv:UnspecifiedMatching	rxnorm_resolve	denosumab	0.3093	medic-lexical-grounder
rdfs literal	denosumab-mobz	MEDICNE:24e28a54-fe61-5207-9293-8860dfbc3789	skos:closeMatch	CHEBI:749681	denosumab		semapv:UnspecifiedMatching	rxnorm_resolve	denosumab	0.3110	medic-lexical-grounder
rdfs literal	denosumab-nxxp	MEDICNE:32e04ce1-74b8-5806-8d34-a5d42dc20615	skos:closeMatch	CHEBI:749681	denosumab		semapv:UnspecifiedMatching	rxnorm_resolve	denosumab	0.3058	medic-lexical-grounder
rdfs literal	denosumab-qbde	MEDICNE:c7cfd6ce-f981-5a28-b637-c790b273bab5	skos:closeMatch	CHEBI:749681	denosumab		semapv:UnspecifiedMatching	rxnorm_resolve	denosumab	0.3093	medic-lexical-grounder
rdfs literal	Dentaguttal®	MEDICNE:4ac6d4ba-13cf-54e0-a442-51a64133d735	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		dentaguttal®	0.0000	medic-lexical-grounder
rdfs literal	Dentamet	MEDICNE:b561d72d-dd48-5b8b-85a0-95097999ac6d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		dentamet	0.0000	medic-lexical-grounder
rdfs literal	Dentinox	MEDICNE:1eef3379-95a8-5b0e-8594-47867a792ed8	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		dentinox	0.0000	medic-lexical-grounder
rdfs literal	DentoKind	MEDICNE:c9c98fa6-fe2d-5f35-a639-0dfa7faa44ea	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		dentokind	0.0000	medic-lexical-grounder
rdfs literal	DEOXYCHOLIC ACID	MEDICNE:08660d85-18c8-5818-835a-82a3993769a8	skos:exactMatch	CHEBI:28834	deoxycholic acid	rdfs:label	semapv:LexicalMatching		deoxycholic acid	0.9000	medic-lexical-grounder
rdfs literal	Deoxycholic Acid Injection	MEDICNE:b61d78bc-07da-5495-84d5-f3eb2d7ce3b2	skos:closeMatch	CHEBI:28834	deoxycholic acid	rdfs:label	semapv:LexicalMatching	formulation_strip	deoxycholic acid	0.8000	medic-lexical-grounder
rdfs literal	Deoxyepinephrine Hydrochloride Injection	MEDICNE:6831642b-aa7a-5d71-9c28-6ed8fb4c4d36	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		deoxyepinephrine hydrochloride injection	0.0000	medic-lexical-grounder
rdfs literal	Deoxyribonuclease	MEDICNE:db613134-54a9-533c-bedc-eff50dcd1787	skos:closeMatch	CHEBI:749527	desoxyribonuclease	oio:hasRelatedSynonym	semapv:LexicalMatching		Deoxyribonuclease	0.8500	medic-lexical-grounder
rdfs literal	Deoxyribonucleic acid plasmid [Super -scruffled double -folding ring]	MEDICNE:ebad05bd-73d4-5e51-b0b9-f0ae0d17e149	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		deoxyribonucleic acid plasmid	0.0000	medic-lexical-grounder
rdfs literal	Depantol®	MEDICNE:4d9bdf1b-8a39-5568-a051-58726d13ce66	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		depantol®	0.0000	medic-lexical-grounder
rdfs literal	DEPEMOKIMAB	MEDICNE:194b07ce-e91f-5a43-be4d-ab3f92d2418c	skos:exactMatch	CHEBI:758351	depemokimab	rdfs:label	semapv:LexicalMatching		depemokimab	0.9000	medic-lexical-grounder
rdfs literal	depemokimab-ulaa	MEDICNE:68938d64-b993-5c8a-8bfb-8d862fc485aa	skos:closeMatch	CHEBI:758351	depemokimab		semapv:UnspecifiedMatching	rxnorm_resolve	depemokimab	0.3504	medic-lexical-grounder
rdfs literal	Deprim®	MEDICNE:ae354c61-4555-56c8-8d20-0856ee62b1cd	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		deprim®	0.0000	medic-lexical-grounder
rdfs literal	Deprim® Forte	MEDICNE:5ccbf506-9c40-5a2a-8e59-46a6ff2a2c91	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		deprim® forte	0.0000	medic-lexical-grounder
rdfs literal	Deproteinized calf blood derivative	MEDICNE:4a321cb8-9958-5751-8cf6-1c9e0232785e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		deproteinized calf blood derivative	0.0000	medic-lexical-grounder
rdfs literal	Dequalinium	MEDICNE:754ebd0f-10b4-570b-bfb0-8b75e27b4c89	skos:exactMatch	CHEBI:41872	dequalinium	rdfs:label	semapv:LexicalMatching		dequalinium	0.9000	medic-lexical-grounder
rdfs literal	Deratumab	MEDICNE:547f5a1d-a56d-50ed-ad3b-1d7e93cef03e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		deratumab	0.0000	medic-lexical-grounder
rdfs literal	Dermaref	MEDICNE:f60de6f8-13dc-563a-9945-711e5b492c4f	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		dermaref	0.0000	medic-lexical-grounder
rdfs literal	DERMATOPHAGOIDES FARINAE	MEDICNE:942a0a57-e8ff-50ef-8364-bc8965e3daaf	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		dermatophagoides farinae	0.0000	medic-lexical-grounder
rdfs literal	DERMATOPHAGOIDES FARINAE EXTRACT	MEDICNE:f7e9c40a-e7b5-5c3f-a7db-78bdc287ca25	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		dermatophagoides farinae extract	0.0000	medic-lexical-grounder
rdfs literal	DERMATOPHAGOIDES FARINAE EXTRACT 10	MEDICNE:e9bbfad5-e2a7-5c29-8257-23d9f09bcc24	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		dermatophagoides farinae extract 10	0.0000	medic-lexical-grounder
rdfs literal	DERMATOPHAGOIDES FARINAE EXTRACT BULK POWDER	MEDICNE:a146586e-3e58-57c5-8502-d027a7c1c627	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		dermatophagoides farinae extract bulk powder	0.0000	medic-lexical-grounder
rdfs literal	Dermatophagoides farinae Mite Allergen for Diagnosis and Treatment	MEDICNE:5610538d-fa15-5229-8a1e-3bf72b8dd4af	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		dermatophagoides farinae mite allergen for diagnosis and treatment	0.0000	medic-lexical-grounder
rdfs literal	DERMATOPHAGOIDES PTERONYSSINUS EXTRACT	MEDICNE:3b386a4c-e648-5aef-a273-0e58b965468a	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		dermatophagoides pteronyssinus extract	0.0000	medic-lexical-grounder
rdfs literal	DERMATOPHAGOIDES PTERONYSSINUS EXTRACT 10	MEDICNE:9507433b-548b-5d5a-ab68-f71aa51b5a0d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		dermatophagoides pteronyssinus extract 10	0.0000	medic-lexical-grounder
rdfs literal	DERMATOPHAGOIDES PTERONYSSINUS EXTRACT BULK POWDER	MEDICNE:b31af607-404b-59ac-9f74-b2d3415dc5d4	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		dermatophagoides pteronyssinus extract bulk powder	0.0000	medic-lexical-grounder
rdfs literal	Dermatophagoides pteronyssinus Mite Allergen for Diagnosis and Treatment	MEDICNE:af9d1b68-1170-5c96-9145-9c49d32310bb	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		dermatophagoides pteronyssinus mite allergen for diagnosis and treatment	0.0000	medic-lexical-grounder
rdfs literal	DESERPIDINE	MEDICNE:9db0ac35-590d-55d6-9082-02e47ed0981f	skos:exactMatch	CHEBI:27478	deserpidine	rdfs:label	semapv:LexicalMatching		deserpidine	0.9000	medic-lexical-grounder
rdfs literal	DESERPIDINE; HYDROCHLOROTHIAZIDE	MEDICNE:c15609eb-c384-590b-8f0d-e0214e6cb94c	skos:exactMatch	CHEBI:27478	deserpidine	rdfs:label	semapv:LexicalMatching	combination_split	deserpidine	0.9000	medic-lexical-grounder
